M,N,K,o_kid,hint_mode,o_us,o_rank,o_slow,oracle_kid,oracle_us,csv_kid,csv_us,csv_slow,default_us,default_slow,n_ok
30109,4096,3072,0,base,689.685,1,1.0,0,689.685,0,689.685,1.0,1971.005,2.8578,19
30112,2048,3072,0,base,346.125,1,1.0,0,346.125,0,346.125,1.0,980.253,2.8321,19
30113,2048,3072,0,base,335.944,1,1.0,0,335.944,0,335.944,1.0,978.757,2.9134,19
30116,2048,3072,0,base,349.273,1,1.0,0,349.273,0,349.273,1.0,981.713,2.8107,19
30117,3072,3072,0,base,520.767,1,1.0,0,520.767,0,520.767,1.0,1474.851,2.8321,19
30117,4096,3072,0,base,689.869,1,1.0,0,689.869,0,689.869,1.0,1973.469,2.8606,19
30129,3072,3072,0,base,529.551,1,1.0,0,529.551,0,529.551,1.0,1480.627,2.796,19
30129,4096,3072,0,base,686.552,1,1.0,0,686.552,0,686.552,1.0,1971.857,2.8721,19
30208,2048,3072,0,base,329.948,1,1.0,0,329.948,0,329.948,1.0,985.273,2.9861,19
30208,3072,3072,0,base,522.207,1,1.0,0,522.207,0,522.207,1.0,1478.775,2.8318,19
30208,3072,6144,0,base,963.684,1,1.0,0,963.684,0,963.684,1.0,2984.282,3.0967,19
30208,4096,3072,0,base,686.069,1,1.0,0,686.069,0,686.069,1.0,1968.701,2.8695,19
30208,8192,3072,0,base,1313.769,1,1.0,0,1313.769,0,1313.769,1.0,3920.403,2.9841,19
30237,2048,3072,0,base,343.029,1,1.0,0,343.029,0,343.029,1.0,989.336,2.8841,19
30240,2048,3072,0,base,352.852,1,1.0,0,352.852,0,352.852,1.0,986.189,2.7949,19
30243,2048,3072,0,base,344.652,1,1.0,0,344.652,0,344.652,1.0,986.761,2.8631,19
30244,2048,3072,0,base,353.656,1,1.0,0,353.656,0,353.656,1.0,989.033,2.7966,19
30247,2048,3072,0,base,351.744,1,1.0,0,351.744,0,351.744,1.0,988.221,2.8095,19
30263,3072,3072,0,base,535.855,1,1.0,0,535.855,0,535.855,1.0,1490.755,2.782,19
30263,4096,3072,0,base,694.517,1,1.0,0,694.517,0,694.517,1.0,1985.706,2.8591,19
30294,3072,6144,0,base,999.7,1,1.0,0,999.7,0,999.7,1.0,3024.719,3.0256,19
30294,8192,3072,0,base,1328.017,1,1.0,0,1328.017,0,1328.017,1.0,3945.487,2.971,19
30327,8192,3072,0,base,1343.057,1,1.0,0,1343.057,0,1343.057,1.0,3945.035,2.9374,19
30336,2048,3072,0,base,343.457,1,1.0,0,343.457,0,343.457,1.0,991.301,2.8862,19
30336,3072,3072,0,base,523.867,1,1.0,0,523.867,0,523.867,1.0,1487.915,2.8403,19
30336,3072,6144,0,base,969.824,1,1.0,0,969.824,0,969.824,1.0,3007.191,3.1008,19
30336,4096,3072,0,base,689.685,1,1.0,0,689.685,0,689.685,1.0,1983.382,2.8758,19
30336,8192,3072,0,base,1333.033,1,1.0,0,1333.033,0,1333.033,1.0,3943.499,2.9583,19
30386,3072,3072,0,base,526.147,1,1.0,0,526.147,0,526.147,1.0,1501.903,2.8545,19
30386,4096,3072,0,base,689.729,1,1.0,0,689.729,0,689.729,1.0,1993.65,2.8905,19
30418,3072,3072,0,base,529.247,1,1.0,0,529.247,0,529.247,1.0,1506.007,2.8456,19
30418,4096,3072,0,base,690.961,1,1.0,0,690.961,0,690.961,1.0,1995.786,2.8884,19
30445,3072,6144,0,base,1004.645,1,1.0,0,1004.645,0,1004.645,1.0,3046.011,3.0319,19
30445,8192,3072,0,base,1338.105,1,1.0,0,1338.105,0,1338.105,1.0,3968.455,2.9657,19
30448,3072,6144,0,base,1016.185,1,1.0,0,1016.185,0,1016.185,1.0,3032.919,2.9846,19
30448,8192,3072,0,base,1332.025,1,1.0,0,1332.025,0,1332.025,1.0,3959.171,2.9723,19
30464,2048,3072,0,base,338.824,1,1.0,0,338.824,0,338.824,1.0,995.853,2.9391,19
30464,3072,3072,0,base,515.715,1,1.0,0,515.715,0,515.715,1.0,1502.079,2.9126,19
30464,3072,6144,0,base,977.017,1,1.0,0,977.017,0,977.017,1.0,3029.387,3.1007,19
30464,4096,3072,0,base,679.301,1,1.0,0,679.301,0,679.301,1.0,1999.694,2.9438,19
30464,8192,3072,0,base,1333.937,1,1.0,0,1333.937,0,1333.937,1.0,3963.807,2.9715,19
30473,2048,3072,0,base,351.557,1,1.0,0,351.557,0,351.557,1.0,999.977,2.8444,19
30480,2048,3072,0,base,349.896,1,1.0,0,349.896,0,349.896,1.0,996.869,2.849,19
30482,8192,3072,0,base,1355.75,1,1.0,0,1355.75,0,1355.75,1.0,3982.079,2.9372,19
30483,3072,6144,0,base,1011.073,1,1.0,0,1011.073,0,1011.073,1.0,3047.871,3.0145,19
30483,8192,3072,0,base,1346.333,1,1.0,0,1346.333,0,1346.333,1.0,3984.103,2.9592,19
30484,3072,6144,0,base,1009.929,1,1.0,0,1009.929,0,1009.929,1.0,3047.343,3.0174,19
30484,8192,3072,0,base,1336.429,1,1.0,0,1336.429,0,1336.429,1.0,3964.243,2.9663,19
30486,2048,3072,0,base,351.149,1,1.0,0,351.149,0,351.149,1.0,993.148,2.8283,19
30487,2048,3072,0,base,354.26,1,1.0,0,354.26,0,354.26,1.0,994.341,2.8068,19
30494,2048,3072,0,base,350.621,1,1.0,0,350.621,0,350.621,1.0,993.749,2.8343,19
30506,3072,6144,0,base,1010.725,1,1.0,0,1010.725,0,1010.725,1.0,3037.719,3.0055,19
30506,8192,3072,0,base,1341.053,1,1.0,0,1341.053,0,1341.053,1.0,3959.843,2.9528,19
30507,8192,3072,0,base,1345.817,1,1.0,0,1345.817,0,1345.817,1.0,3965.107,2.9462,19
30508,3072,6144,0,base,1009.477,1,1.0,0,1009.477,0,1009.477,1.0,3032.495,3.004,19
30508,8192,3072,0,base,1340.461,1,1.0,0,1340.461,0,1340.461,1.0,3960.547,2.9546,19
30529,3072,6144,0,base,1006.821,1,1.0,0,1006.821,0,1006.821,1.0,3038.103,3.0175,19
30529,8192,3072,0,base,1350.433,1,1.0,0,1350.433,0,1350.433,1.0,3962.271,2.9341,19
30535,8192,3072,0,base,1348.294,1,1.0,0,1348.294,0,1348.294,1.0,3966.983,2.9422,19
30552,3072,6144,0,base,1015.057,1,1.0,0,1015.057,0,1015.057,1.0,3047.555,3.0023,19
30552,8192,3072,0,base,1349.245,1,1.0,0,1349.245,0,1349.245,1.0,3963.371,2.9375,19
30575,3072,6144,0,base,1012.805,1,1.0,0,1012.805,0,1012.805,1.0,3052.675,3.0141,19
30575,8192,3072,0,base,1343.745,1,1.0,0,1343.745,0,1343.745,1.0,3978.763,2.961,19
30592,2048,3072,0,base,336.068,1,1.0,0,336.068,0,336.068,1.0,995.737,2.9629,19
30592,3072,3072,0,base,508.615,1,1.0,0,508.615,0,508.615,1.0,1498.876,2.947,19
30592,3072,6144,0,base,974.512,1,1.0,0,974.512,0,974.512,1.0,3022.975,3.102,19
30592,4096,3072,0,base,687.869,1,1.0,0,687.869,0,687.869,1.0,1997.358,2.9037,19
30592,8192,3072,0,base,1330.037,1,1.0,0,1330.037,0,1330.037,1.0,3963.527,2.98,19
30599,3072,6144,0,base,1015.021,1,1.0,0,1015.021,0,1015.021,1.0,3054.803,3.0096,19
30599,8192,3072,0,base,1343.029,1,1.0,0,1343.029,0,1343.029,1.0,3984.383,2.9667,19
30600,3072,6144,0,base,1010.845,1,1.0,0,1010.845,0,1010.845,1.0,3050.891,3.0182,19
30600,8192,3072,0,base,1352.386,1,1.0,0,1352.386,0,1352.386,1.0,3979.979,2.9429,19
30622,3072,6144,0,base,1014.365,1,1.0,0,1014.365,0,1014.365,1.0,3056.339,3.0131,19
30622,8192,3072,0,base,1345.021,1,1.0,0,1345.021,0,1345.021,1.0,3987.251,2.9645,19
30632,3072,6144,0,base,1013.133,1,1.0,0,1013.133,0,1013.133,1.0,3056.959,3.0173,19
30632,8192,3072,0,base,1342.521,1,1.0,0,1342.521,0,1342.521,1.0,3989.039,2.9713,19
30658,3072,6144,0,base,1014.509,1,1.0,0,1014.509,0,1014.509,1.0,3063.792,3.02,19
30658,8192,3072,0,base,1354.841,1,1.0,0,1354.841,0,1354.841,1.0,3998.255,2.9511,19
30720,2048,3072,0,base,347.032,1,1.0,0,347.032,0,347.032,1.0,997.345,2.8739,19
30720,3072,3072,0,base,517.291,1,1.0,0,517.291,0,517.291,1.0,1508.828,2.9168,19
30720,3072,6144,0,base,971.405,1,1.0,0,971.405,0,971.405,1.0,3027.199,3.1163,19
30720,4096,3072,0,base,690.937,1,1.0,0,690.937,0,690.937,1.0,2018.374,2.9212,19
30720,8192,3072,0,base,1345.885,1,1.0,0,1345.885,0,1345.885,1.0,3996.164,2.9692,19
30741,3072,6144,0,base,1017.889,1,1.0,0,1017.889,0,1017.889,1.0,3067.28,3.0134,19
30741,8192,3072,0,base,1327.713,1,1.0,0,1327.713,0,1327.713,1.0,4004.544,3.0161,19
30755,8192,3072,0,base,1351.465,1,1.0,0,1351.465,0,1351.465,1.0,4013.584,2.9698,19
30760,2048,3072,0,base,371.205,1,1.0,0,371.205,0,371.205,1.0,1006.293,2.7109,19
30765,3072,3072,0,base,542.671,1,1.0,0,542.671,0,542.671,1.0,1516.404,2.7943,19
30765,4096,3072,0,base,712.309,1,1.0,0,712.309,0,712.309,1.0,2019.778,2.8355,19
30800,3072,6144,0,base,1012.129,1,1.0,0,1012.129,0,1012.129,1.0,3061.815,3.0251,19
30800,8192,3072,0,base,1354.429,1,1.0,0,1354.429,0,1354.429,1.0,4010.928,2.9613,19
30801,8192,3072,0,base,1361.89,1,1.0,0,1361.89,0,1361.89,1.0,4023.776,2.9546,19
30804,3072,6144,0,base,1025.517,1,1.0,0,1025.517,0,1025.517,1.0,3077.0,3.0004,19
30804,8192,3072,0,base,1347.397,1,1.0,0,1347.397,0,1347.397,1.0,4019.876,2.9834,19
30805,3072,6144,0,base,1023.649,1,1.0,0,1023.649,0,1023.649,1.0,3067.412,2.9965,19
30805,8192,3072,0,base,1357.429,1,1.0,0,1357.429,0,1357.429,1.0,4026.428,2.9662,19
30828,8192,3072,0,base,1369.514,1,1.0,0,1369.514,0,1369.514,1.0,4016.976,2.9331,19
30830,3072,6144,0,base,1023.785,1,1.0,0,1023.785,0,1023.785,1.0,3072.463,3.0011,19
30830,8192,3072,0,base,1350.961,1,1.0,0,1350.961,0,1350.961,1.0,4007.131,2.9661,19
30833,8192,3072,0,base,1360.849,1,1.0,0,1360.849,0,1360.849,1.0,4004.415,2.9426,19
30834,3072,6144,0,base,1017.401,1,1.0,0,1017.401,0,1017.401,1.0,3063.923,3.0115,19
30834,8192,3072,0,base,1347.885,1,1.0,0,1347.885,0,1347.885,1.0,4006.328,2.9723,19
30835,8192,3072,0,base,1368.946,1,1.0,0,1368.946,0,1368.946,1.0,4008.988,2.9285,19
30836,3072,6144,0,base,1020.389,1,1.0,0,1020.389,0,1020.389,1.0,3063.54,3.0023,19
30836,8192,3072,0,base,1355.041,1,1.0,0,1355.041,0,1355.041,1.0,3998.639,2.9509,19
30837,8192,3072,0,base,1364.466,1,1.0,0,1364.466,0,1364.466,1.0,4002.244,2.9332,19
30838,3072,6144,0,base,1013.601,1,1.0,0,1013.601,0,1013.601,1.0,3063.732,3.0226,19
30838,8192,3072,0,base,1335.153,1,1.0,0,1335.153,0,1335.153,1.0,4003.055,2.9982,19
30839,3072,6144,0,base,1013.157,1,1.0,0,1013.157,0,1013.157,1.0,3062.447,3.0227,19
30839,8192,3072,0,base,1331.957,1,1.0,0,1331.957,0,1331.957,1.0,4000.964,3.0038,19
30840,8192,3072,0,base,1356.478,1,1.0,0,1356.478,0,1356.478,1.0,4015.696,2.9604,19
30841,3072,6144,0,base,1015.625,1,1.0,0,1015.625,0,1015.625,1.0,3070.468,3.0232,19
30841,8192,3072,0,base,1361.953,1,1.0,0,1361.953,0,1361.953,1.0,4004.407,2.9402,19
30842,8192,3072,0,base,1367.322,1,1.0,0,1367.322,0,1367.322,1.0,4017.508,2.9382,19
30843,3072,6144,0,base,1020.137,1,1.0,0,1020.137,0,1020.137,1.0,3072.687,3.012,19
30843,8192,3072,0,base,1353.721,1,1.0,0,1353.721,0,1353.721,1.0,4012.328,2.9639,19
30844,3072,6144,0,base,1021.365,1,1.0,0,1021.365,0,1021.365,1.0,3073.324,3.009,19
30844,8192,3072,0,base,1348.986,1,1.0,0,1348.986,0,1348.986,1.0,4005.54,2.9693,19
30848,2048,3072,0,base,348.736,1,1.0,0,348.736,0,348.736,1.0,1005.449,2.8831,19
30848,3072,3072,0,base,518.683,1,1.0,0,518.683,0,518.683,1.0,1519.067,2.9287,19
30848,3072,6144,0,base,981.557,1,1.0,0,981.557,0,981.557,1.0,3052.995,3.1104,19
30848,4096,3072,0,base,702.625,1,1.0,0,702.625,0,702.625,1.0,2025.278,2.8824,19
30848,8192,3072,0,base,1344.305,1,1.0,0,1344.305,0,1344.305,1.0,4005.616,2.9797,19
30868,8192,3072,0,base,1361.25,1,1.0,0,1361.25,0,1361.25,1.0,4021.044,2.9539,19
30883,8192,3072,0,base,1355.038,1,1.0,0,1355.038,0,1355.038,1.0,4025.484,2.9708,19
30913,3072,6144,0,base,1025.957,1,1.0,0,1025.957,0,1025.957,1.0,3091.688,3.0135,19
30913,8192,3072,0,base,1343.793,1,1.0,0,1343.793,0,1343.793,1.0,4030.636,2.9994,19
30976,2048,3072,0,base,361.801,1,1.0,0,361.801,0,361.801,1.0,1006.317,2.7814,19
30976,3072,3072,0,base,517.531,1,1.0,0,517.531,0,517.531,1.0,1531.684,2.9596,19
30976,3072,6144,0,base,990.321,1,1.0,0,990.321,0,990.321,1.0,3071.151,3.1012,19
30976,4096,3072,0,base,705.349,1,1.0,0,705.349,0,705.349,1.0,2032.022,2.8809,19
30976,8192,3072,0,base,1350.061,1,1.0,0,1350.061,0,1350.061,1.0,4035.88,2.9894,19
31001,2048,3072,0,base,368.973,1,1.0,0,368.973,0,368.973,1.0,1012.549,2.7442,19
31001,3072,3072,0,base,545.635,1,1.0,0,545.635,0,545.635,1.0,1527.136,2.7988,19
31001,3072,6144,0,base,1020.329,1,1.0,0,1020.329,0,1020.329,1.0,3102.944,3.0411,19
31001,4096,3072,0,base,714.609,1,1.0,0,714.609,0,714.609,1.0,2041.062,2.8562,19
31001,8192,3072,0,base,1358.661,1,1.0,0,1358.661,0,1358.661,1.0,4058.764,2.9873,19
31003,2048,3072,0,base,374.065,1,1.0,0,374.065,0,374.065,1.0,1012.081,2.7056,19
31007,3072,6144,0,base,1020.293,1,1.0,0,1020.293,0,1020.293,1.0,3097.948,3.0363,19
31007,8192,3072,0,base,1342.781,1,1.0,0,1342.781,0,1342.781,1.0,4053.74,3.0189,19
31008,8192,3072,0,base,1365.558,1,1.0,0,1365.558,0,1365.558,1.0,4040.932,2.9592,19
31010,3072,6144,0,base,1028.677,1,1.0,0,1028.677,0,1028.677,1.0,3098.356,3.012,19
31010,8192,3072,0,base,1341.281,1,1.0,0,1341.281,0,1341.281,1.0,4053.032,3.0218,19
31013,3072,6144,0,base,1031.137,1,1.0,0,1031.137,0,1031.137,1.0,3100.756,3.0071,19
31013,8192,3072,0,base,1357.994,1,1.0,0,1357.994,0,1357.994,1.0,4034.044,2.9706,19
31016,8192,3072,0,base,1373.23,1,1.0,0,1373.23,0,1373.23,1.0,4026.376,2.932,19
31033,2048,3072,0,base,372.269,1,1.0,0,372.269,0,372.269,1.0,1010.689,2.7149,19
31033,3072,3072,0,base,533.011,1,1.0,0,533.011,0,533.011,1.0,1521.151,2.8539,19
31033,3072,6144,0,base,1019.965,1,1.0,0,1019.965,0,1019.965,1.0,3086.596,3.0262,19
31033,4096,3072,0,base,729.874,1,1.0,0,729.874,0,729.874,1.0,2037.474,2.7915,19
31033,8192,3072,0,base,1365.685,1,1.0,0,1365.685,0,1365.685,1.0,4030.34,2.9511,19
31038,3072,6144,0,base,1024.969,1,1.0,0,1024.969,0,1024.969,1.0,3088.792,3.0135,19
31038,8192,3072,0,base,1351.029,1,1.0,0,1351.029,0,1351.029,1.0,4030.608,2.9834,19
31041,3072,3072,0,base,536.163,1,1.0,0,536.163,0,536.163,1.0,1516.135,2.8278,19
31041,3072,6144,0,base,1027.197,1,1.0,0,1027.197,0,1027.197,1.0,3090.472,3.0086,19
31041,4096,3072,0,base,717.529,1,1.0,0,717.529,0,717.529,1.0,2032.05,2.832,19
31041,8192,3072,0,base,1360.57,1,1.0,0,1360.57,0,1360.57,1.0,4035.236,2.9658,19
31042,3072,6144,0,base,1023.013,1,1.0,0,1023.013,0,1023.013,1.0,3087.687,3.0182,19
31042,8192,3072,0,base,1349.389,1,1.0,0,1349.389,0,1349.389,1.0,4028.272,2.9853,19
31043,3072,3072,0,base,532.111,1,1.0,0,532.111,0,532.111,1.0,1520.052,2.8566,19
31043,3072,6144,0,base,1025.381,1,1.0,0,1025.381,0,1025.381,1.0,3091.16,3.0146,19
31043,4096,3072,0,base,724.045,1,1.0,0,724.045,0,724.045,1.0,2034.454,2.8098,19
31043,8192,3072,0,base,1382.95,1,1.0,0,1382.95,0,1382.95,1.0,4036.188,2.9185,19
31044,3072,6144,0,base,1031.501,1,1.0,0,1031.501,0,1031.501,1.0,3087.964,2.9937,19
31044,8192,3072,0,base,1359.637,1,1.0,0,1359.637,0,1359.637,1.0,4030.532,2.9644,19
31045,3072,6144,0,base,1032.533,1,1.0,0,1032.533,0,1032.533,1.0,3092.98,2.9955,19
31045,8192,3072,0,base,1353.825,1,1.0,0,1353.825,0,1353.825,1.0,4032.872,2.9789,19
31046,3072,6144,0,base,1033.853,1,1.0,0,1033.853,0,1033.853,1.0,3104.884,3.0032,19
31046,8192,3072,0,base,1349.981,1,1.0,0,1349.981,0,1349.981,1.0,4042.16,2.9942,19
31047,3072,6144,0,base,1032.901,1,1.0,0,1032.901,0,1032.901,1.0,3095.952,2.9973,19
31047,8192,3072,0,base,1345.601,1,1.0,0,1345.601,0,1345.601,1.0,4039.412,3.0019,19
31048,3072,6144,0,base,1032.557,1,1.0,0,1032.557,0,1032.557,1.0,3098.54,3.0008,19
31048,8192,3072,0,base,1346.025,1,1.0,0,1346.025,0,1346.025,1.0,4038.252,3.0001,19
31049,3072,6144,0,base,1029.161,1,1.0,0,1029.161,0,1029.161,1.0,3099.928,3.0121,19
31049,8192,3072,0,base,1347.713,1,1.0,0,1347.713,0,1347.713,1.0,4035.728,2.9945,19
31050,3072,6144,0,base,1033.381,1,1.0,0,1033.381,0,1033.381,1.0,3096.436,2.9964,19
31050,8192,3072,0,base,1360.702,1,1.0,0,1360.702,0,1360.702,1.0,4037.68,2.9674,19
31051,8192,3072,0,base,1359.926,1,1.0,0,1359.926,0,1359.926,1.0,4047.0,2.9759,19
31052,3072,6144,0,base,1035.685,1,1.0,0,1035.685,0,1035.685,1.0,3093.68,2.9871,19
31052,8192,3072,0,base,1346.845,1,1.0,0,1346.845,0,1346.845,1.0,4045.908,3.004,19
31053,8192,3072,0,base,1364.87,1,1.0,0,1364.87,0,1364.87,1.0,4056.72,2.9722,19
31054,3072,6144,0,base,1036.882,1,1.0,0,1036.882,0,1036.882,1.0,3104.228,2.9938,19
31054,8192,3072,0,base,1363.406,1,1.0,0,1363.406,0,1363.406,1.0,4051.352,2.9715,19
31055,8192,3072,0,base,1376.59,1,1.0,0,1376.59,0,1376.59,1.0,4056.036,2.9464,19
31056,3072,6144,0,base,1034.697,1,1.0,0,1034.697,0,1034.697,1.0,3081.356,2.978,19
31056,8192,3072,0,base,1359.57,1,1.0,0,1359.57,0,1359.57,1.0,4036.992,2.9693,19
31057,8192,3072,0,base,1362.449,1,1.0,0,1362.449,0,1362.449,1.0,4050.604,2.973,19
31058,3072,6144,0,base,1037.853,1,1.0,0,1037.853,0,1037.853,1.0,3107.14,2.9938,19
31058,8192,3072,0,base,1348.221,1,1.0,0,1348.221,0,1348.221,1.0,4055.244,3.0078,19
31059,8192,3072,0,base,1361.381,1,1.0,0,1361.381,0,1361.381,1.0,4048.648,2.9739,19
31060,3072,6144,0,base,1033.625,1,1.0,0,1033.625,0,1033.625,1.0,3096.996,2.9962,19
31060,8192,3072,0,base,1360.062,1,1.0,0,1360.062,0,1360.062,1.0,4030.68,2.9636,19
31061,8192,3072,0,base,1365.27,1,1.0,0,1365.27,0,1365.27,1.0,4032.676,2.9538,19
31062,3072,6144,0,base,1037.653,1,1.0,0,1037.653,0,1037.653,1.0,3088.732,2.9767,19
31062,8192,3072,0,base,1352.693,1,1.0,0,1352.693,0,1352.693,1.0,4030.296,2.9795,19
31063,8192,3072,0,base,1358.61,1,1.0,0,1358.61,0,1358.61,1.0,4029.44,2.9659,19
31064,3072,6144,0,base,1026.429,1,1.0,0,1026.429,0,1026.429,1.0,3093.088,3.0134,19
31064,8192,3072,0,base,1361.813,1,1.0,0,1361.813,0,1361.813,1.0,4030.836,2.9599,19
31065,8192,3072,0,base,1367.998,1,1.0,0,1367.998,0,1367.998,1.0,4037.476,2.9514,19
31066,3072,6144,0,base,1026.677,1,1.0,0,1026.677,0,1026.677,1.0,3095.06,3.0146,19
31066,8192,3072,0,base,1361.09,1,1.0,0,1361.09,0,1361.09,1.0,4045.576,2.9723,19
31068,8192,3072,0,base,1369.722,1,1.0,0,1369.722,0,1369.722,1.0,4025.056,2.9386,19
31104,2048,3072,0,base,355.573,1,1.0,0,355.573,0,355.573,1.0,1008.929,2.8375,19
31104,3072,3072,0,base,522.167,1,1.0,0,522.167,0,522.167,1.0,1523.423,2.9175,19
31104,3072,6144,0,base,989.265,1,1.0,0,989.265,0,989.265,1.0,3072.376,3.1057,19
31104,4096,3072,0,base,707.673,1,1.0,0,707.673,0,707.673,1.0,2029.77,2.8682,19
31104,8192,3072,0,base,1355.922,1,1.0,0,1355.922,0,1355.922,1.0,4028.016,2.9707,19
31144,3072,6144,0,base,1027.301,1,1.0,0,1027.301,0,1027.301,1.0,3102.384,3.0199,19
31144,8192,3072,0,base,1358.185,1,1.0,0,1358.185,0,1358.185,1.0,4042.832,2.9766,19
31160,8192,3072,0,base,1370.437,1,1.0,0,1370.437,0,1370.437,1.0,4047.08,2.9531,19
31183,3072,6144,0,base,1035.289,1,1.0,0,1035.289,0,1035.289,1.0,3096.184,2.9906,19
31183,8192,3072,0,base,1362.838,1,1.0,0,1362.838,0,1362.838,1.0,4057.432,2.9772,19
31184,8192,3072,0,base,1365.698,1,1.0,0,1365.698,0,1365.698,1.0,4044.788,2.9617,19
31188,3072,6144,0,base,1033.217,1,1.0,0,1033.217,0,1033.217,1.0,3115.68,3.0155,19
31188,8192,3072,0,base,1360.802,1,1.0,0,1360.802,0,1360.802,1.0,4067.088,2.9887,19
31189,3072,6144,0,base,1037.901,1,1.0,0,1037.901,0,1037.901,1.0,3106.276,2.9928,19
31189,8192,3072,0,base,1353.249,1,1.0,0,1353.249,0,1353.249,1.0,4050.332,2.993,19
31213,3072,6144,0,base,1033.473,1,1.0,0,1033.473,0,1033.473,1.0,3115.532,3.0146,19
31213,8192,3072,0,base,1351.345,1,1.0,0,1351.345,0,1351.345,1.0,4067.46,3.0099,19
31216,8192,3072,0,base,1357.209,1,1.0,0,1357.209,0,1357.209,1.0,4054.988,2.9877,19
31217,3072,6144,0,base,1034.977,1,1.0,0,1034.977,0,1034.977,1.0,3113.008,3.0078,19
31217,8192,3072,0,base,1354.985,1,1.0,0,1354.985,0,1354.985,1.0,4064.984,3.0,19
31218,8192,3072,0,base,1375.058,1,1.0,0,1375.058,0,1375.058,1.0,4067.477,2.958,19
31219,3072,6144,0,base,1036.169,1,1.0,0,1036.169,0,1036.169,1.0,3103.388,2.9951,19
31219,8192,3072,0,base,1347.45,1,1.0,0,1347.45,0,1347.45,1.0,4072.608,3.0225,19
31220,8192,3072,0,base,1366.698,1,1.0,0,1366.698,0,1366.698,1.0,4074.985,2.9816,19
31221,3072,6144,0,base,1029.669,1,1.0,0,1029.669,0,1029.669,1.0,3109.692,3.0201,19
31221,8192,3072,0,base,1365.805,1,1.0,0,1365.805,0,1365.805,1.0,4069.396,2.9795,19
31222,3072,6144,0,base,1027.157,1,1.0,0,1027.157,0,1027.157,1.0,3104.112,3.022,19
31222,8192,3072,0,base,1357.57,1,1.0,0,1357.57,0,1357.57,1.0,4069.16,2.9974,19
31223,8192,3072,0,base,1378.734,1,1.0,0,1378.734,0,1378.734,1.0,4054.952,2.9411,19
31224,3072,6144,0,base,1035.285,1,1.0,0,1035.285,0,1035.285,1.0,3111.028,3.005,19
31224,8192,3072,0,base,1368.362,1,1.0,0,1368.362,0,1368.362,1.0,4064.756,2.9705,19
31225,8192,3072,0,base,1379.998,1,1.0,0,1379.998,0,1379.998,1.0,4061.648,2.9432,19
31226,3072,6144,0,base,1034.589,1,1.0,0,1034.589,0,1034.589,1.0,3095.948,2.9924,19
31226,8192,3072,0,base,1362.582,1,1.0,0,1362.582,0,1362.582,1.0,4059.74,2.9794,19
31227,3072,6144,0,base,1028.893,1,1.0,0,1028.893,0,1028.893,1.0,3101.244,3.0142,19
31227,8192,3072,0,base,1351.702,1,1.0,0,1351.702,0,1351.702,1.0,4059.056,3.0029,19
31232,2048,3072,0,base,353.521,1,1.0,0,353.521,0,353.521,1.0,1013.517,2.8669,19
31232,3072,3072,0,base,525.047,1,1.0,0,525.047,0,525.047,1.0,1524.836,2.9042,19
31232,3072,6144,0,base,988.733,1,1.0,0,988.733,0,988.733,1.0,3079.68,3.1148,19
31232,4096,3072,0,base,706.109,1,1.0,0,706.109,0,706.109,1.0,2038.362,2.8868,19
31232,8192,3072,0,base,1353.269,1,1.0,0,1353.269,0,1353.269,1.0,4045.204,2.9892,19
31274,8192,3072,0,base,1365.414,1,1.0,0,1365.414,0,1365.414,1.0,4061.664,2.9747,19
31288,3072,3072,0,base,541.931,1,1.0,0,541.931,0,541.931,1.0,1540.248,2.8421,19
31288,4096,3072,0,base,715.353,1,1.0,0,715.353,0,715.353,1.0,2048.022,2.863,19
31352,3072,3072,0,base,534.743,1,1.0,0,534.743,0,534.743,1.0,1539.7,2.8793,19
31352,4096,3072,0,base,713.749,1,1.0,0,713.749,0,713.749,1.0,2057.355,2.8825,19
31360,2048,3072,0,base,346.189,1,1.0,0,346.189,0,346.189,1.0,1019.025,2.9436,19
31360,3072,3072,0,base,523.187,1,1.0,0,523.187,0,523.187,1.0,1532.016,2.9282,19
31360,3072,6144,0,base,989.233,1,1.0,0,989.233,0,989.233,1.0,3098.16,3.1319,19
31360,4096,3072,0,base,708.789,1,1.0,0,708.789,0,708.789,1.0,2048.326,2.8899,19
31360,8192,3072,0,base,1363.814,1,1.0,0,1363.814,0,1363.814,1.0,4068.496,2.9832,19
31363,2048,3072,0,base,359.381,1,1.0,0,359.381,0,359.381,1.0,1017.537,2.8314,19
31363,3072,3072,0,base,543.775,1,1.0,0,543.775,0,543.775,1.0,1536.524,2.8257,19
31363,4096,3072,0,base,723.657,1,1.0,0,723.657,0,723.657,1.0,2060.01,2.8467,19
31392,3072,6144,0,base,1033.097,1,1.0,0,1033.097,0,1033.097,1.0,3104.576,3.0051,19
31392,8192,3072,0,base,1374.154,1,1.0,0,1374.154,0,1374.154,1.0,4073.565,2.9644,19
31393,8192,3072,0,base,1374.77,1,1.0,0,1374.77,0,1374.77,1.0,4077.32,2.9658,19
31488,2048,3072,0,base,354.084,1,1.0,0,354.084,0,354.084,1.0,1025.105,2.8951,19
31488,3072,3072,0,base,543.231,1,1.0,0,543.231,0,543.231,1.0,1542.688,2.8398,19
31488,3072,6144,0,base,1007.757,1,1.0,0,1007.757,0,1007.757,1.0,3117.296,3.0933,19
31488,4096,3072,0,base,715.349,1,1.0,0,715.349,0,715.349,1.0,2065.606,2.8875,19
